link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,chapter,chapter_max,completion,currentdate,datediff,classification
https://archiveofourown.org/works/26029258,Joining Lockwood & Co.,M1dn1ght_Star,2020-08-21,2020-09-09,11/11,English,"9,192",17,2,2,390,No Archive Warnings Apply,None,[],"['George Cubbins', 'Anthony Lockwood', 'Lucy Carlyle', 'Holly Munro', 'Reader', 'Penelope Fittes', 'Quill Kipps', 'The Skull (Lockwood & Co.)', 'Wouldn’t be complete without Our friendly neighborhood skull', 'Flo Bones', 'Harold Mailer']","['Reader Insert', 'Canon until the beginning of book 4', 'all the major events still happen after but you’re there now', 'gender neutral reader', 'Do not repost on another site', 'Spoilers for book 4 and before', 'Ealing Cannibal', 'brief potentially disturbing mentions from those scenes but I mostly skipped past that', 'Skully is stolen as in canon and the team (Lucy) wants him back', 'Bad disguises and humor is coming soon when the black market part is written', 'canon compliant character death', 'do not copy to another site']","When Lucy departed Lockwood and Co. during the 4th book of the series, the greatly overworked team ended up having to bring another agent in. This person is you. How will Lucy react to seeing she’s been ‘replaced’. How will you take Lucy potentially invading or taking away your spot in the agency?",Not Rated,11,11,completed,2023-04-21,954.0,multichapter(complete)
https://archiveofourown.org/works/26232238,Smutember 2020,WolfjawsWriter,2020-09-01,2020-09-05,5/30,English,"3,658",74,13,1,"3,734",Underage,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle/Quill Kipps', 'Lucy Carlyle/George Cubbins', 'Lucy Carlyle/The Skull', 'Flo Bones/George Cubbins', 'Anthony Lockwood/Quill Kipps', 'Quill Kipps/Jessica Lockwood', 'Anthony Lockwood/The Skull', 'Lucy Carlyle/Quill Kipps/Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood', 'Quill Kipps', 'George Cubbins', 'Jessica Lockwood', 'Flo Bones', 'The Skull (Lockwood & Co.)']","['Smutember 2020', 'Dirty Talk', 'Foreplay', 'striptease', 'Oral Sex', 'First Time', 'swap', 'sweet treats', 'long distance', 'Fantasy', 'Masturbation', 'Costumes', 'Morning After', 'Messy', 'Moonlight', 'naked photo shoot', 'Caught in the Act', 'Roleplay', 'Teeth and Claws', 'Yo-yo and the Baton', 'adrenaline rush', 'The Water is just Fine', 'Watches the Watchmen?', 'Clothes stay on', ""You Can Touch But You Can't Look"", 'Three Is Not A Crowd', 'heat - Freeform', 'Try Everything', 'Ecstasy - Freeform', 'Free day', 'Vaginal Fingering', 'Stripping', 'Strip Tease', 'Lingerie', 'Deepthroating', 'Face-Fucking', 'Rough Oral Sex', 'Skull is a slut for rough sex', 'Vaginal Sex', 'lockwood getting down to eat her out', 'he likes to see his gf having a good time', 'Voyeurism', 'he also likes giving her a good time with their bf', 'Body Swap', 'Experiment gone wrong', 'this makes no sense but', ""I'm still making it and I love it"", 'body swap sex']","Its Smutember! Time to get naughty children! ...again!This time the stories will be a little different; some will be a shorter, some are longish, but they will all definitely be wilder!",Explicit,5,30,incomplete,2023-04-21,958.0,multichapter(dormant)
https://archiveofourown.org/works/26274640,A Most Satisfactory Evening,Achilles_Angst,2020-09-03,2020-09-03,1/1,English,"1,483",15,2,0,235,Creator Chose Not To Use Archive Warnings,Marissa Fittes/Rupert Gale,['Marissa Fittes/Rupert Gale'],"['Marissa Fittes', 'Penelope Fittes', 'Rupert Gale']","['unabashed smut', 'get yer evil smut here', 'Oral', 'written for the prompt ‘foreplay’', 'Foreplay', 'there’s also a hand job but like', 'not an important one tbh', 'gratuitous tiddy mentions', 'Smutember 2020', 'Kind of dubious consent because uhh Miss Fittes is a bodysnatcher']","After the gala, Miss Fittes deserves something nice.",Explicit,1,1,completed,2023-04-21,960.0,oneshot
https://archiveofourown.org/works/26124490,A Skull's Work Is Never Done,M1dn1ght_Star,2020-08-26,2020-08-26,1/1,English,280,26,3,1,194,Creator Chose Not To Use Archive Warnings,None,[],['The Skull (Lockwood & Co.)'],"['Crack', 'Humor', 'Plotless mostly', 'do not copy to another site']",Skull pouting in the corner because no appreciates his amazing and witty contributions to cases ft. Lockwood & Co.,Not Rated,1,1,completed,2023-04-21,968.0,oneshot
https://archiveofourown.org/works/17711312,Lockwood & Co: The Superhero Edition,DraketheDragon,2019-02-08,2020-08-19,29/29,English,"51,587",41,7,10,"1,639",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', ""Holly Munro/Holly Munro's Girlfriend"", 'Flo Bones/George Cubbins']","['Lucy Carlyle', 'Anthony Lockwood', 'Holly Munro', 'George Cubbins', 'Quill Kipps', 'Flo Bones', 'Skull in a Jar', 'Kat Godwin', 'Bobby Vernin', 'Inspecter Barnes', 'Penelope Fittes', 'Ezekiel', 'Jessica Lockwood']","['What am I doing', ""I already have a diffrent multichapter fic that I'm writing"", 'oh well', 'Alternate Universe - Superheroes/Superpowers', 'The Gangs All Here', 'and really bad at decision making', 'BAMF Lucy', 'BAMF Flo', 'superheros!', 'Supervillians!', 'The teams really bad at being good guys!', 'Property damage is fun!', 'Hijinks!', 'Asexual Relationship', 'Bad Decisions', 'Skully and Lucy are bros', 'This went from superhero au to alien invasion au super quick', ""I'll get to all these tags eventually""]",The title says it all.,Teen And Up Audiences,29,29,completed,2023-04-21,975.0,multichapter(complete)
https://archiveofourown.org/works/25885441,The Ghosts of a Scream,silverspectre (ntiromantic),2020-08-18,2020-08-18,1/1,English,"1,300",23,2,2,496,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle & Holly Munro', 'Lucy Carlyle/Holly Munro']","['Lucy Carlyle', 'Anthony Lockwood', 'Holly Munro', 'George Cubbins', 'Quill Kipps']","['Angst', 'Heavy Angst', 'Angst and Feels', 'Implied/Referenced Alcohol Abuse/Alcoholism', 'implied depression', 'metaphors... so many', 'talks of trauma', 'pretty detailed meltdowns', 'im sorry lockwood pls get therapy', 'happy ending only for munlyle sorry locky']","Even years after he could no longer see ghosts, ghosts of his own started to haunt Lockwood. Lucy was gone - why had he let her go?",Teen And Up Audiences,1,1,completed,2023-04-21,976.0,oneshot
https://archiveofourown.org/works/25940761,Photograph,Anonymous,2020-08-16,2020-08-16,1/1,English,"2,337",103,18,13,782,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Flo Bones/George Cubbins']","['Anthony Lockwood', 'Lucy Carlyle', 'Holly Munro', 'Quill Kipps', 'George Cubbins', 'Flo Bones']","['Lockwood and co discord server summer gift exchange!', 'garden party fic', 'george and his experiments', 'Mostly Fluff', 'and author thinking she’s funny']","We keep this love in a photographWe made these memories for ourselvesWhere our eyes are never closingHearts are never brokenAnd time's forever frozen, still-Photograph, Ed Sheeran",General Audiences,1,1,completed,2023-04-21,978.0,oneshot
https://archiveofourown.org/works/25940392,You're the One I Want,WolfjawsWriter,2020-08-16,2020-08-16,1/1,English,"10,662",25,8,0,784,No Archive Warnings Apply,Anthony Lockwood/Quill Kipps,"['Anthony Lockwood/Quill Kipps', 'Lucy Carlyle/The Skull', 'Flo Bones/George Cubbins', 'Kat Godwin/Holly Munro', 'Lucy Carlyle & George Cubbins & Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'George Cubbins & Anthony Lockwood', 'Anthony Lockwood & Holly Munro', 'Anthony Lockwood & Jessica Lockwood', 'Lucy Carlyle & George Cubbins & Quill Kipps & Anthony Lockwood & Holly Munro', 'Lucy Carlyle & George Cubbins & Anthony Lockwood & Holly Munro', 'Anthony Lockwood & Quill Kipps']","['Anthony Lockwood', 'Quill Kipps', 'Lucy Carlyle', 'George Cubbins', 'Holly Munro', 'The Skull (Lockwood & Co.)', 'Kat Godwin', 'Jessica Lockwood', 'Celia Lockwood', 'Donald Lockwood', 'Flo Bones']","['Alternate Universe - High School', 'High School', 'jock!Lockwood', 'emo!Quill', 'goth!Lucy', 'nerd!George', 'prep!Holly', 'troublemaker!skull', 'troublemaker!flo', 'prep!kat', 'First Dates', 'Thanksgiving', 'Thanksgiving Dinner', ""New Year's Eve"", ""New Year's Kiss"", ""New Year's Resolutions"", 'Fluff', 'Fluff and Humor', 'Romantic Fluff', 'Domestic Fluff', 'Thanksgiving fluff', 'Final Exams', 'Racing', 'Reconciliation', 'Prom', 'College', 'Achilles I tried to avoid the ships you specifically asked not for', 'so if I added one you don’t like I’m sorry I wasn’t aware']","You better shape 'cause I need a manAnd my heart is set on youYou better shape upYou better understand, to my heart it must be trueNothing left, nothing left for me to doYou're the one that I wantYou're the one for ooh, ooh, ooh, honey!- Grease",General Audiences,1,1,completed,2023-04-21,978.0,oneshot
https://archiveofourown.org/works/25932946,Lemon and Lavender,Flames and Fairy Tales (Flames_and_Fairy_Tales),2020-08-16,2020-08-16,1/1,English,"1,958",292,25,32,"2,761",No Archive Warnings Apply,Lucy Carlyle & George Cubbins,"['Lucy Carlyle & George Cubbins', 'Lucy Carlyle & Holly Munro', 'Lucy Carlyle & Quill Kipps', 'Lucy Carlyle/Anthony Lockwood (implied)']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins', 'Holly Munro', 'Quill Kipps']","['Post TCS', 'Mild Hurt/Comfort', 'Sickfic', 'sick Lucy Carlyle', 'Lockwood and co discord Garden Party exchange', ""I'm Bad At Tagging"", 'And titles']","Lucy falls ill during a case, her friends take care of her",General Audiences,1,1,completed,2023-04-21,978.0,oneshot
https://archiveofourown.org/works/25937359,Count Your Lucky Stars,Ellajane2255,2020-08-16,2020-08-16,1/1,English,"2,397",262,20,20,"1,939",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & George Cubbins']",[],"['Lockwood & Co. Discord Server 2020 Summer Garden Party Gift', 'Hurt & Comfort', 'Hospitals', 'Near Death Experiences', 'has a happy ending', 'I promise', 'Author Is Exposed As A Soft Git']","(DISCLAIMER - I don’t own Lockwood & Co.)What if, in the seconds before you die, you see everyone who was secretly in love with you? (Inspired by a tweet by @/LizHackett on Twitter.) For Jackie, I hope you enjoy!",Teen And Up Audiences,1,1,completed,2023-04-21,978.0,oneshot
https://archiveofourown.org/works/25935415,"The Skull and the Terrible, Horrible, No Good, Very Bad Day",worminapouch,2020-08-16,2020-08-16,1/1,English,"1,066",81,8,6,872,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins', 'Holly Munro', 'The Skull (Lockwood & Co.)']",['garden party gift'],A fic focused on the Skull's experiences during a day at 35 Portland Row.,General Audiences,1,1,completed,2023-04-21,978.0,oneshot
https://archiveofourown.org/works/25926367,scared to lose you,lockwoodstie (PilotInTheStars),2020-08-16,2020-08-16,1/1,English,"1,156",250,23,23,"2,856",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', '(Briefly) Holly Munro', '(Briefly) George Cubbins']","['Brief Hospital Setting', 'Ghost touch', 'Fear of loss', 'Case Gone Wrong', 'Hurt and comfort']",Lucy gets ghost touched on a case and Lockwood deals with his fears.,General Audiences,1,1,completed,2023-04-21,978.0,oneshot
https://archiveofourown.org/works/25933117,These are the memories I keep,Achilles_Angst,2020-08-16,2020-08-16,1/1,English,"1,760",203,10,23,"1,748",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins (referenced)']","['Fluff', 'No one is surprised', 'Locklyle', 'Cuddling', 'Reminiscing', 'babes being loving', 'memories but in a healthy way', 'Sharing', 'Lockwood being happy', 'they’re just quietly in love ok', 'bed sharing', 'Storms', 'british levels of tea references', 'author is soft', 'written for a server event', 'lockwood and co server garden party 2020', 'Memories', 'Childhood Memories']",Lucy and Lockwood reminisce together.,General Audiences,1,1,completed,2023-04-21,978.0,oneshot
https://archiveofourown.org/works/25932928,I Felt Your Shape,stormwalkers,2020-08-16,2020-08-16,1/1,English,"3,298",478,29,64,"3,213",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins']","['Family Feels', 'Romance', 'Kissing', 'too hot out for tea so they drink each other in', 'Fluff', 'Hurt/Comfort', 'author exposed as soft and tender', 'post-TEG', 'Family Issues', 'Siblings', 'Established Relationship']","“Mary was always the shortest of us,” I said. “We would keep track of our heights with a chart on the wall. Then I left home, and…“What?”I looked at him. “I guess we stopped growing together.” Lucy gets a letter from home.",General Audiences,1,1,completed,2023-04-21,978.0,oneshot
https://archiveofourown.org/works/25885444,I Hope (This Doesn't Scare you Away),George_the_Pumpkin,2020-08-13,2020-08-13,2/?,English,"5,042",80,17,6,"1,095",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle & George Cubbins', 'Anthony Lockwood & Holly Munro', 'George Cubbins & Anthony Lockwood', 'Anthony Lockwood & Quill Kipps', 'George Cubbins & Holly Munro', 'Lucy Carlyle & Quill Kipps', 'George Cubbins & Quill Kipps', 'Flo Bones/George Cubbins', 'Flo Bones & George Cubbins', 'Flo Bones & Anthony Lockwood', 'Flo Bones & Lucy Carlyle', 'Lucy Carlyle & The Skull']","['Anthony Lockwood', 'Lucy Carlyle', 'George Cubbins', 'Holly Munro', 'Flo Bones', 'Quill Kipps', 'The Skull (Lockwood & Co.)', 'Harold Mailer', 'Penelope Fittes', 'Steve Rotwell']","['Angst', 'Angst with a Happy Ending', 'Hurt/Comfort', ""book rewrite from Lockwood's POV"", 'Friendship', 'oblivious dorks', 'Drama', 'Found Family', 'Injury', 'Emotional Hurt', 'Funny', 'Other Additional Tags to Be Added', 'Warnings May Change']",Their family was splitting apart and now he has to fix it. -Basically a rewrite of The Creeping Shadow in Lockwood's POV.,Teen And Up Audiences,2,?,incomplete,2023-04-21,981.0,multichapter(dormant)
https://archiveofourown.org/works/19175875,Monsters Behind Smiling Faces,DraketheDragon,2019-06-11,2020-08-13,21/21,English,"65,621",110,40,21,"1,731",Graphic Depictions Of Violence,Lucy Carlyle & The Skull,"['Lucy Carlyle & The Skull', 'George Cubbins & Anthony Lockwood', 'Lucy Carlyle & George Cubbins & Anthony Lockwood']","['Lucy Carlyle', 'The Skull (Lockwood & Co)', 'George Cubbins', 'Anthony Lockwood', 'Holly Munro', 'Quill Kipps', 'Jessica Lockwood', 'Steve Rotwell', 'Flo Bones', 'Ezekiel (Lockwood & Co.)', 'Marissa Fittes', 'Niel Clarke']","['Supernatural AU - Freeform', 'Found Family', ""Lucy's a witch"", ""Lockwood's a werewolf"", 'George is a dragon', 'Skull is still a ghost', 'I have no clue were this is going', 'so hold onto your hats', ""Supernatural universe but people don't believe in ghosts"", ""Holly's also a witch"", 'If you are here for emo lockwood', 'go somewhere else', ""he's a giant puppy trying and failing to be dignified"", 'I should probably add agnst', 'Hurt/Comfort', 'Major character death - Freeform', 'just kidding', 'Kipps is a vampire', 'wait . . . does it count as major character death if someone died before the story started?', '. . .', 'Major Character Undeath', 'Jessica is BAMF', 'Angst', 'Flo is a demon', 'Gosh this got dark', 'Me looking at the pieces of something that was going to be slight against and fluff and crack', 'What Have I Done', 'Finally people talk', 'Finally plot comes in', ""Ezekiel's op"", 'Marrissa is terrifying', 'Everyone loves Jessica']","My name is Lucy Joan Carlyle. In theory, I’m a witch. In practice, I’m not. Witches have power, and I know this because, as the seventh daughter of a seventh daughter in an ancient line of witches, you would think I’d have more power then most. At least that’s what I’ve been told. All my sisters have power, and so does my mother. But for me, it’s not true. I can’t light a candle, I can’t summon a demon, I don’t have a familiar, I can’t raise the dead, I can’t do anything witchy. But what I can do is speak to ghosts.Which is almost impressive because ghosts don’t exist.",Teen And Up Audiences,21,21,completed,2023-04-21,981.0,multichapter(complete)
