link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words,prev_hits,prev_kudos,prev_comments,prev_bookmarks
https://archiveofourown.org/works/44930671,outside you've seen a light,worminapouch,2023-02-10,2023-02-10,1/1,English,"1,204",103,7,10,711,No Archive Warnings Apply,Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, The Skull (Lockwood & Co.)","is it platonic? is it qpr? is it ot3? is it pre ship? idk!, extremely plotless, Literal Sleeping Together","After a gruelling demand on agencies, three young ghost-hunters find a moment to breathe.",General Audiences,not a series,1,1,completed,2023-06-16,126,126,oneshot,2023-02-10,2019-09-02,126,1257,1383,inactive,1,4,3,"1,204",707,103,7.0,10.0
https://archiveofourown.org/works/44930326,"Take my hand, Hold me close",purplehippo316,2023-02-10,2023-02-10,1/1,English,"1,583",149,5,12,"1,408",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro","Fluff, Domestic Fluff, Slow Dancing, Best Friends, Hugs, Forehead Kisses, lockyle, teg spoilers","During their cleaning out of Jessica's room after their trip to the other side, Lockwood discovers a record player and takes his chance to dance with Lucy.",General Audiences,not a series,1,1,completed,2023-06-16,126,126,oneshot,2023-02-22,2021-12-08,114,441,555,inactive,2,4,8,"1,583","1,392",149,5.0,12.0
https://archiveofourown.org/works/44928739,Black Tie Cocktail,Aedsu,2023-02-10,2023-02-10,1/1,English,"2,096",128,0,5,"1,890",Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Fake Out Make Out, Fittes Party tv/book cross over, Lucy POV, i saw a post on tumblr, Alternate scene in the Black Library","Getting tangled together in a plan gone awry in the Black Library wasn't necessary for a revelation, but it certainly didn't hurt.Moments spent before disaster and broken chains.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,126,126,oneshot,2023-03-18,2021-09-22,90,542,632,inactive,2,2,5,"2,096","1,884",128,0.0,5.0
https://archiveofourown.org/works/44918935,All is Family,Flames and Fairy Tales (Flames_and_Fairy_Tales),2023-02-10,2023-02-10,1/1,English,"2,395",193,33,21,855,No Archive Warnings Apply,Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Original character Nickan Karim","Family Bonding, George's brother comes over for a visit, Post Season 1, Post TWS, One Shot","'A young man stood in front of her, dressed in slacks and a plaid shirt underneath a camel coloured overcoat. His black hair was combed back and gelled, but his curls looked ready to burst from the style they’d been forced into. The most striking thing, though, were his eyes, frowning at her from behind thin framed glasses.They looked exactly like George’s.'An unexpected visitor stops by at 35 Portland Row, and Lucy learns a little more about George's family.",General Audiences,not a series,1,1,completed,2023-06-16,126,126,oneshot,2023-03-01,2018-05-22,107,1744,1851,inactive,1,4,5,"2,395",847,192,33.0,21.0
https://archiveofourown.org/works/44893840,i'm in the mood (for love),jhyxn,2023-02-09,2023-02-20,2/2,English,"2,810",729,80,75,"5,446",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Mutual Pining, George the Matchmaker, locklyle in george's pov, He's fed up, Jealousy, Getting Together, they're obtuse but george is here to fix that","Over a number of observations, George was able to identify a pattern in the behaviour of his two colleagues. It usually goes like this:1. Lockwood ogles Lucy.2. Lucy ogles Lockwood.3. Lockwood notices and attempts to hide his giddiness.4. Lucy notices Lockwood and his badly hidden grin and ogles him once more.On second thought, “ogle” seems to be one-dimensional of a term for their weird furtive glances. Perhaps “desperate looks of yearning” would more properly suit it.",Teen And Up Audiences,not a series,2,2,completed,2023-06-16,127,116,multichapter(complete),2023-03-22,2023-02-08,86,42,128,inactive,3,4,7,"2,810","5,417",726,80.0,73.0
https://archiveofourown.org/works/44894392,String Me Out,Archivist97,2023-02-09,2023-02-10,2/?,English,"2,329",93,5,14,"1,251",Creator Chose Not To Use Archive Warnings,"Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim, Lucy Carlyle/Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Hurt/Comfort, Emotional Hurt/Comfort, Whump, Non-Consensual Drug Use, Hugs",Lucy's strong psychic connections nearly betray her and a solo job goes sideways. She works to regain the trust of her team and get to the bottom of a strangely powerful relic before it can hurt anyone else.,Mature,not a series,2,?,incomplete,2023-06-16,127,126,multichapter(dormant),2023-02-10,2023-02-09,126,1,127,inactive,3,3,5,"2,329","1,239",92,5.0,14.0
https://archiveofourown.org/works/44908540,nightmares and pinky promises,fallen_ophe,2023-02-09,2023-02-09,1/1,English,"1,978",176,8,17,"1,616",No Archive Warnings Apply,Lucy Carlyle & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Pre-Relationship, Minor Lucy Carlyle/Anthony Lockwood, Post-Canon, Nightmares, Hurt/Comfort, Trauma, these kids need therapy so bad, like i love them but PLEASE figure your lives out babes, no beta we die like norrie (sorry)","Lucy stumbled down the stairs, heart racing and head pounding. Number 35 Portland Row was silent, unlike her mind, which was still reeling from the screams of her nightmare. Child after child had screamed her name, begging her to save them, grabbing her with clammy, cold hands as they had died brutally from ghosts and criminals. As she had scrambled away from them, she’d been faced with her friends, standing in a half-circle around her, their eyes dead. Their pale, blue-tinted faces lingered in her mind. She clutched the handrail, leaning heavily against it as she half-fell down the last three steps. Maybe she wasn’t doing enough. Maybe there was more she could do. Maybe, if she just tried harder, nobody else would have to die. She could save everyone.After taking in a few steadying breaths at the bottom of the stairs to calm her trembling body, Lucy pushed into the kitchen. She flicked on the lamp, and turned to the room to find Lockwood sitting with his feet in fuzzy slippers up on the table.“Hell,” Lucy swore, hand flying to her chest. “Are you trying to give me a heart attack?”Lockwood raised an eyebrow slowly. “Not particularly. My intention is to prevent one.”",General Audiences,Part 1 of tea stops the world from falling in on you,1,1,completed,2023-06-16,127,127,oneshot,2023-02-09,2023-02-03,127,6,133,inactive,1,2,9,"1,978","1,609",176,8.0,17.0
https://archiveofourown.org/works/44907829,before the world fell at our feet,the_one_that_fell,2023-02-09,2023-02-09,1/1,English,"1,707",378,19,47,"2,578",No Archive Warnings Apply,"Lucy Carlyle & Norrie White, Holly Munro/Norrie White, Lucy Carlyle/Anthony Lockwood","Norrie White, Lucy Carlyle, Holly Munro, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Book Spoilers, Speculation, Reunions, Alternate Universe - Canon Divergence, Best Friends",Norrie wakes up and finds the world has changed.,Teen And Up Audiences,not a series,1,1,completed,2023-06-16,127,127,oneshot,2023-06-11,2015-06-30,5,2903,2908,active,3,6,5,"1,707","2,559",372,17.0,47.0
https://archiveofourown.org/works/44904502,Your Love's Enough with Words Unspoken,Bee_pog,2023-02-09,2023-02-09,1/1,English,"2,263",113,5,7,"1,167",No Archive Warnings Apply,"Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood, George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim","George Cubbins | George Karim, Lucy Carlyle, Anthony Lockwood","Hurt George Cubbins | George Karim, Hurt/Comfort, Protective Anthony Lockwood, George Cubbins | George Karim Needs a Hug, Protective Lucy Carlyle, Fluff and Angst, Seizures, Emotional Hurt/Comfort, 35 Portland Row | Lockwood & Co. Headquarters","""Lucy?"" He breathed. What were they arguing about again?Needles stabbed into the back of his eyes as his vision began to blur, a kaleidoscope of colour swimming before him.""Oh my god, George!""----------Or George with FND has a seizure and Lucy (who knows nothing about it) doesn't know what to do.Lockwood saves the day.",General Audiences,Part 2 of Lockwood & Co,1,1,completed,2023-06-16,127,127,oneshot,2023-04-13,2023-02-08,64,64,128,inactive,3,3,9,"2,263","1,151",113,5.0,6.0
https://archiveofourown.org/works/44893177,I'm Sorry I Love You,purplehippo316,2023-02-09,2023-02-09,1/1,English,"3,204",286,5,19,"3,365",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle","Hurt/Comfort, Cuddling & Snuggling, Sleepy Cuddles, Forehead Kisses, Love, Love Confessions, Falling In Love, Fluff, Romantic Fluff","Lockwood & Co are out on a case and both Lucy and Lockwood get injured at different points while battling the ghost. Lockwood comforts Lucy before he gets injured, allowing Lucy to comfort Lockwood. Love confessions slip out.",General Audiences,not a series,1,1,completed,2023-06-16,127,127,oneshot,2023-02-22,2021-12-08,114,441,555,inactive,2,3,9,"3,204","3,339",285,5.0,19.0
https://archiveofourown.org/works/44881048,George-Centrics,Bee_pog,2023-02-08,2023-04-13,8/?,English,"17,472",134,45,19,"2,342",No Archive Warnings Apply,"George Cubbins | George Karim/Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim, George Cubbins | George Karim & Anthony Lockwood, George Cubbins | George Karim & Quill Kipps, Lucy Carlyle & George Cubbins | George Karim & Quill Kipps & Anthony Lockwood","George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle, Quill Kipps, Julius Winkman, Flo Bones, Penelope Fittes, Bobby Vernon, John Fairfax, Kat Godwin, Montagu Barnes, The Golden Blade","Hurt/Comfort, Hurt George Cubbins | George Karim, Angst, Fluff and Angst, Angst with a Happy Ending, 35 Portland Row | Lockwood & Co. Headquarters, Sick George Cubbins | George Karim, George Cubbins | George Karim Needs a Hug, Protective Anthony Lockwood, Protective Lucy Carlyle, Protective Quill Kipps, Protective Montagu Barnes, Sickfic, Emotional Hurt/Comfort, Self-Harm, Self-Hatred, Insecure George Cubbins | George Karim, Other Additional Tags to Be Added, Autistic George Cubbins | George Karim, Trans George Cubbins | George Karim, Child Abuse, Past Abuse, Abused George Cubbins | George Karim",There are nowhere near enough George-centric books! I grew up on the Lockwood & Co books and finished the show the other day and oh my god was it good! George feels like such a lost and let-down character and I think he deserves more attention so I'm going to put all of my George one-shots into this book! I take requests so don't be afraid to let me know what you want to see!,General Audiences,Part 1 of Lockwood & Co,8,?,incomplete,2023-06-16,128,64,multichapter(dormant),2023-04-13,2023-02-08,64,64,128,inactive,6,12,23,"17,472","2,312",129,44.0,17.0
https://archiveofourown.org/works/44887732,we're just ordinary people (we don't know which way to go),FITZSMM0NS,2023-02-08,2023-02-18,2/2,English,"7,448",310,26,42,"4,200",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood & Holly Munro, Lucy Carlyle & Holly Munro","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Montagu Barnes","Established Relationship, Tooth-Rotting Fluff, Domestic Fluff, Found Family, Secret Relationship, not for long, George and Holly knew, dressing up, Flirting, Lockwood is a pathetic hopeless romantic, Female Friendship, Set post-TEG, POV Third Person","Ahead of the annual DEPRAC Awards Ceremony, a newspaper exposes the very thing they'd all tried to keep so secret. Also Lockwood falls even more in love with Lucy, if that's possible.Follows on from my previous fic but can be read as a stand-alone.",Teen And Up Audiences,"Part 2 of Locklyle, by Erin",2,2,completed,2023-06-16,128,118,multichapter(complete),2023-02-18,2023-02-04,118,14,132,inactive,3,5,13,"7,448","4,155",310,26.0,42.0
https://archiveofourown.org/works/44887462,The Night After,WeirdoWithWifi,2023-02-08,2023-02-08,1/1,English,"1,442",255,23,25,"1,817",Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood, George Cubbins | George Karim & Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Nightmares, Hurt/Comfort, Lockwood angst, because this fandom need more lockwood angst, episdoe 8 was deeply traumatizing and i think we should, talk about it even more, set right after the whispering skull, but it’s main focus is the last episode of the show, lucy carlyle says fuck, as she deserves too",Those people died. He didn’t even know their names but he watched them die anyways. They were another ghost among his growing collection.AKA Lockwood has a nightmare about the events during the final showdown between Lockwood and Winkman’s goons and Lucy and George comfort him with their presence,Teen And Up Audiences,not a series,1,1,completed,2023-06-16,128,128,oneshot,2023-02-23,2023-02-05,113,18,131,inactive,4,3,10,"1,442","1,802",254,23.0,25.0
https://archiveofourown.org/works/44886472,above dawn,sixwhiteroses,2023-02-08,2023-02-08,1/1,English,"2,808",479,13,48,"3,903",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Fluff, Nightmares, Night Terrors, Trauma, Psychological Trauma, Teen Romance, Emotional Hurt/Comfort, Comfort, Cuddling & Snuggling, Boss/Employee Relationship, Kinda omg, Tired Lucy Carlyle, Insomnia, Fix-It of Sorts, Not relly, more like this shouldve been in the book, my sweet bbies, no beta we die like ned shaw","“Lucy,” I heard from the darkness, whispery and breathy and oh so very careful. “Please.”I turned around, even though I couldn’t see him.“Please, just for tonight,” Lockwood whispered, “I don’t want to be your boss.”",General Audiences,not a series,1,1,completed,2023-06-16,128,128,oneshot,2023-02-08,2023-02-08,128,0,128,inactive,1,2,18,"2,808","3,880",479,13.0,48.0
https://archiveofourown.org/works/44882212,Absolute Idiots,Musicangel913,2023-02-08,2023-02-08,1/1,English,"5,549",69,8,9,581,No Archive Warnings Apply,,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Early in Canon, Book 1: The Screaming Staircase, Case Fic, No Spoilers",Lucy gets a bit more than she bargained for on her first big case with Lockwood and Co.,Teen And Up Audiences,not a series,1,1,completed,2023-06-16,128,128,oneshot,2023-03-10,2020-05-10,98,1034,1132,inactive,0,3,4,"5,549",577,69,8.0,9.0
https://archiveofourown.org/works/44881549,First Ghosts: Gossamer,W_Illegia,2023-02-08,2023-02-08,1/1,English,"1,190",40,3,2,310,No Archive Warnings Apply,Anthony Lockwood & Jessica Lockwood,"Anthony Lockwood, Jessica Lockwood","Spoilers, Spoilers for Lockwood and Co. (TV), Spoilers for Books 3 & 5, Young Anthony Lockwood, Celia and Donald Lockwood (mentioned), Childhood Trauma","Contains Major Spoilers! You have been warned!From his attic window, Anthony Lockwood watches the taxi roll away like he has done many times before. Yet on the garden bench sit his parents.",General Audiences,not a series,1,1,completed,2023-06-16,128,128,oneshot,2023-02-22,2023-02-08,114,14,128,inactive,1,2,6,"1,190",309,40,3.0,2.0
