link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,currentdate,datediff_pub,datediff,chapter,chapter_max,completion,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/44860363,Racing Towards the Grave,Pagestealer,2/7/2023,2/7/2023,1-Jan,English,"2,027",249,18,26,"2,569",No Archive Warnings Apply,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Holly Munro, Inspector Barnes, Montagu Barnes","Injured Anthony Lockwood, Hurt Lockwood, Injured Lockwood, DEPRAC, Barnes POV, Lucy Carlyle POV, protective Barnes, Serious Injuries, Hurt/Comfort, Angst, Locklyle, Hospitalization, dad!Barnes, Book 3: The Hollow Boy, multiple POVs",Lockwood is injured saving Lucy and a surprising person shows up to help.,General Audiences,not a series,5/25/2023,107,107,1,1,completed,oneshot,2/14/2023,2/6/2023,100,8,108,inactive,1,6,15,"2,027"
https://archiveofourown.org/works/44843365,Is this weird?,Writing_random_stuff,2/7/2023,2/7/2023,1-Jan,English,150,11,2,1,164,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"George Cubbins | George Karim, Albert Joplin | Pamela Joplin",Drabble and a Half,George reflects on his connection with Pamela Joplin.,Teen And Up Audiences,not a series,5/25/2023,107,107,1,1,completed,oneshot,2/7/2023,2/7/2023,107,0,107,inactive,1,2,1,150
https://archiveofourown.org/works/44824219,Return to Me,MissFit,2/6/2023,4/3/2023,3/?,English,"16,443",73,50,14,"1,262",Creator Chose Not To Use Archive Warnings,General Audiences,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), Flo Bones, George Cubbins | George Karim, Quill Kipps, Jessica Lockwood, Holly Munro, Original Characters","Based on Return to Me, Female Friendship, Friends to Lovers, the skull is Lucy's grandpa, because why not?, mentions of illness, POV Anthony Lockwood, POV Lucy Carlyle, Anthony Lockwood Needs a Hug, Minor Flo Bones/George Cubbins | George Karim, everyone ships it, Original Character(s), Minor Original Character(s), Angst, Fluff and Angst, Angst with a Happy Ending, Happy Ending, Healing, Trauma","Lucy Carlyle is determined to live her life to the fullest after being given a second chance. However, she is constantly plagued by guilt knowing that someone died in order for her to live. Everything changes one night when she meets a man who seems as desperate for happiness as she is. Can the two heal each others broken hearts, or is the truth of Lucy's second chance destined to keep them apart?""Perhaps her heart was always meant to be with you.""",General Audiences,not a series,5/25/2023,108,52,3,?,incomplete,multichapter(updating),4/3/2023,2/6/2023,52,56,108,active,1,9,19,"16,443"
https://archiveofourown.org/works/44825602,"Ask me no questions, I will tell you no lies (Careful what you wish for)",barronsfever (historyofbellarke),2/6/2023,3/6/2023,2-Feb,English,"3,040",256,30,21,"2,628",No Archive Warnings Apply,Teen And Up Audiences,,"Truth or Dare, Well without the dare, Fluff, Alcohol, character study of sorts, Lockwood is a nerd, (AFFECTIONATE), they love each other your honor, Other Additional Tags to Be Added, Singing, Dancing, Queer Lockwood, Queer Lucy, You can can pry that from my cold dead hands, First Kiss, Love Confessions","It's New Years Eve and Lucy and Lockwood get locked in a wine cellar on a job. Drinking and truths ensue.Or, in which the author locks together two of her favorites and make them talk to each other. Alcohol helps.",Teen And Up Audiences,not a series,5/25/2023,108,80,2,2,completed,multichapter(complete),5/22/2023,1/30/2023,3,112,115,active,1,0,16,"3,040"
https://archiveofourown.org/works/44822773,burn them all,zipadeea,2/6/2023,2/19/2023,2-Feb,English,"4,877","1,106",83,169,"7,335",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, Quill Kipps, George Cubbins | George Karim, Penelope Fittes, Flo Bones","Hurt/Comfort, Angst, Angst with a Happy Ending, Kidnapping, Blood and Injury, i've just got a bad feeling about penelope fittes, Family, Friendship/Love, lucy and her issues being called an asset, I just love them, so i put them in terrible situations, bc i love them, Non-Consensual Drug Use","“If you’re amenable, I’d like to discuss the job offer again.”“Thank you again for the offer, Ms. Fittes, but I have no intention of leaving Lockwood and Co.”“Previously, I looked to offer you a job as an agent. In light of….recent discoveries,” Lucy feels a stone drop to the pit of her stomach, “It’s obvious you were meant for so much more than that. If anything, being an agent jeopardizes your immense value.”You’re our biggest asset, Lockwood seems to whisper in her ear, and Lucy freezes.***Penelope Fittes finds out.",Teen And Up Audiences,not a series,5/25/2023,108,95,2,2,completed,multichapter(complete),5/20/2023,2/6/2023,5,103,108,active,1,6,13,"4,877"
https://archiveofourown.org/works/44835193,How Could It Possibly Get Worse?,LesbianBowieStan05,2/6/2023,2/10/2023,4-Apr,English,"6,071",306,20,32,"4,849",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, Holly Munro, Quill Kipps, George Cubbins | George Karim","Injury, Head Injury, Serious Injuries, Hurt/Comfort, Fluff, Angst, Attempt at Humor, Anthony Lockwood Needs a Hug, Hurt Anthony Lockwood, Lucy Carlyle needs a hug, POV Alternating, Everyone Needs A Hug, Light Angst, Medical Inaccuracies, BAMF Lucy Carlyle, BAMF George Cubbins | George Karim","On a seemingly routine job, Lockwood gets seriously injured. Unable to reach help until the morning, they decide to carry on as usual while keeping an eye on Lockwood. However, the job turns out to be more difficult than originally thought but really, how could it possibly get worse?(Spoiler but, it gets worse)",Teen And Up Audiences,not a series,5/25/2023,108,104,4,4,completed,multichapter(complete),4/3/2023,2/6/2023,52,56,108,active,1,5,16,"6,071"
https://archiveofourown.org/works/44840008,My Heart Rose to it's Feet,croowbzy,2/6/2023,2/6/2023,1-Jan,English,"1,134",257,6,20,"2,605",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood","Fluff, Angst, Fluff and Angst, Dancing, Banter, First Kiss, Forehead Kisses, Dorks in Love, i love them, they're so cute and awkward, Trauma","Soft music echoed throughout the cozy kitchen, Lucy could’ve stayed there forever as he looked at her with magnificence and security, this was a rare thing in a life like hers the subtle but favorable moments of bliss and ignorance.",Teen And Up Audiences,not a series,5/25/2023,108,108,1,1,completed,oneshot,2/13/2023,2/6/2023,101,7,108,inactive,1,2,11,"1,134"
https://archiveofourown.org/works/44835571,Before Somebody Dies,Pagestealer,2/6/2023,2/6/2023,1-Jan,English,"1,070",316,32,40,"2,593",No Archive Warnings Apply,General Audiences,"Anthony Lockwood, Montagu Barnes","Hurt Anthony Lockwood, Serious Injuries, Hurt/Comfort, Anthony Lockwood Needs a Hug, Barnes POV, protective Barnes, Injured Anthony Lockwood, DEPRAC, Hurt Lockwood, Injured Lockwood, I wish there was one set tag to use lol, dad!Barnes",Lockwood got ghost touched and didn’t tell anyone.That boy’s secrets will be the death of him.Alternate 1x02 scene,General Audiences,not a series,5/25/2023,108,108,1,1,completed,oneshot,2/14/2023,2/6/2023,100,8,108,inactive,1,2,12,"1,070"
https://archiveofourown.org/works/44830444,"darling, draw me in, drag me down (i'll thank you for it)",ali_summerset,2/6/2023,2/6/2023,1-Jan,English,"1,910",193,9,29,"2,485",No Archive Warnings Apply,Teen And Up Audiences,"Anthony Lockwood, Lucy Carlyle","Drabble, Introspection, Character Study, Stream of Consciousness, POV Second Person, Fluff and Angst, I once again have too many feels I channel by writing fic, Lockwood has the highest opinion of Lucy, and the worst opinion of himself","""You gave her a free pass just ‘cause you like the way she looks at you.""",Teen And Up Audiences,not a series,5/25/2023,108,108,1,1,completed,oneshot,2/6/2023,2/6/2023,108,0,108,inactive,1,2,9,"1,910"
https://archiveofourown.org/works/44826466,Disintegrating,InsaneINTP,2/6/2023,2/6/2023,1-Jan,English,"1,165",150,4,16,"4,708",Underage,Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Sex, Smut, Semi-Public Sex, Blow Jobs, Groping, Penis In Vagina Sex, Moaning","George, Lockwood and Lucy have a movie night after another successful case, but George decides to retire early, much to the delight of the very eager couple.",Mature,not a series,5/25/2023,108,108,1,1,completed,oneshot,2/6/2023,2/6/2023,108,0,108,inactive,1,3,7,"1,165"
https://archiveofourown.org/works/44824879,Fleeting Touches,IndecisiveScribbler,2/6/2023,2/6/2023,1-Jan,English,"2,872","1,170",83,142,"7,754",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Pining, Hurt/Comfort, Fluff, minor disassociation, Fighting Visitors, Minor Injuries, (mental and physical lol), First Kiss, more show focused than book (but can be read for both), Translation to русский|Russian Available","The first time Lucy had touched his face – honestly, calmly, and with intent – he had flinched away.   Alternatively, three times Lucy touches Lockwood’s face (and one time she does more).",Teen And Up Audiences,not a series,5/25/2023,108,108,1,1,completed,oneshot,3/26/2023,5/13/2017,60,2143,2203,active,1,3,10,"2,872"
https://archiveofourown.org/works/44820778,Degrees,Aedsu,2/6/2023,2/6/2023,1-Jan,English,"2,680",129,4,13,"1,480",Creator Chose Not To Use Archive Warnings,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim",,"If you had stopped to ask the time of night, or the temperature of a particularly ghoulish room, Lockwood was always kit-ready to tell you with precision.If only he were so precise in giving a solid read of himself.Or know small steps could be taken in slow degrees - with a high fever.Note: Need to make some small changes later.",General Audiences,not a series,5/25/2023,108,108,1,1,completed,oneshot,3/18/2023,9/22/2021,68,542,610,inactive,1,3,0,"2,680"
https://archiveofourown.org/works/44803643,The Forsaken Phantom,writerfan2013,2/5/2023,5/6/2023,22-Dec,English,"21,159",111,45,14,"1,908",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Quill Kipps, Anthony Lockwood, George Cubbins | George Karim, Kat Godwin","Romance, Ghosts, Kissing, Peril, Sarcasm, Hurt/Comfort, London, 35 Portland Row | Lockwood & Co. Headquarters, Post-Season/Series 01, Post-Season/Series AU, Quill Kipps POV, For Science!, Lucy Carlyle POV, Fake/Pretend Relationship, Fluff and Humor, Happy Ending, Mild Hurt/Comfort","The bone glass has been destroyed but Quill Kipps cannot feel any triumph. His talent is fading and he completely humiliated himself in front of the girl he loves. Life is looking bleak - but then Lucy Carlyle gives him reason to hope.Set after the end of Ep8 (TWS) and then veering off into an AU which I hope still stays true to the spirit of the books. Switches between Lucy and Kipps point of view.Much kissing, much yearning, a bit of angst, jealousy but no love triangle... and a very dangerous ghost.(This was a one-shot, so the first chapter stands on its own. -Sef)",Teen And Up Audiences,not a series,5/25/2023,109,19,12,22,incomplete,multichapter(updating),5/6/2023,10/18/2017,19,2026,2045,active,1,5,17,"21,159"
https://archiveofourown.org/works/44800979,Pressure Points,Princess0fMirkwood,2/5/2023,4/10/2023,6/?,English,"7,499",114,8,15,"1,813",Graphic Depictions Of Violence,Teen And Up Audiences,"Quill Kipps, Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Kat Godwin, Bobby Vernon, Ned Shaw, Montagu Barnes, The Skull (Lockwood & Co.), Flo Bones","Angst, Hurt/Comfort, Emotional Hurt/Comfort, Ghosts, Found Family, Self-Doubt, Barnes is a father, Quill Kipps needs a hug, Rivalry, Literally give him a hug, and medical attention, Kat Godwin Appreciation, Chaos, Lockwood & Co are so Chaotic, Like, They are","Quill Kipps hated Anthony Lockwood. That was a fact. He hated everything about Lockwood & Co and their unprofessionalism. They took cases from him and his team, acted recklessly, and worst of all, they seemed to care about him.As he lay bleeding out in a deep grave, no one but the people he believed to hate the most was there. Quill hoped the last person he would see as he let his sight finally die was definitely not Anthony Lockwood, but since there he stood, Quill hoped his eyes would open again.",Teen And Up Audiences,not a series,5/25/2023,109,45,6,?,incomplete,multichapter(updating),4/10/2023,2/5/2023,45,64,109,active,1,10,16,"7,499"
https://archiveofourown.org/works/44791513,Patients Portal,FuxkingGod,2/5/2023,2/26/2023,4-Apr,English,"6,451",305,14,37,"4,548",No Archive Warnings ApplyCreator Chose Not To Use Archive Warnings,General Audiences,"Anthony Lockwood, Holly Munro, Quill Kipps, George Cubbins | George Karim, Lucy Carlyle","Anthony Lockwood Needs a Hug, Hurt Anthony Lockwood, we need more of this, Torture, Aftermath of Torture, Panic Attacks, Anthony Lockwood has panic attacks, God someone help this kid, anthony lockwood trauma, Sick Anthony Lockwood, Hurt/Comfort, Lots of Hurt, Then lots of comfort, recovering is a liner guys, book spoilers?","When the team finally finds Lockwood after he has been missing for two weeks, hes bruised, hurt and exhausted.orA short story of helping Lockwood come back from being kidnappedor orWriting angtsy Lockwood cause there ain't enough of it.",General Audiences,not a series,5/25/2023,109,88,4,4,completed,multichapter(complete),2/26/2023,2/5/2023,88,21,109,inactive,1,5,15,"6,451"
https://archiveofourown.org/works/44793367,What Doesn't Kill Me Makes Me Want You More,ScienceFantasy93,2/5/2023,2/18/2023,8-Aug,English,"26,943","1,317",223,202,"24,464",Creator Chose Not To Use Archive Warnings,Explicit,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Holly Munro, Quill Kipps","Locklyle, Sexual Tension, Unresolved Sexual Tension, Lockwood is horny, But so is Lucy, Everyone else knows what's up, Angst, Pining, Masturbation, Fantasizing, Sometimes they have to fight a ghost, Sexual Situations, innuendos, george is sarcastic, Holly is not impressed, No Plot, Just Locklyle, Locklyle is the plot, very strong language, there'll be smut later on, kind of a slow burn but not really","It was all her fault.All her fault.He was losing his damn mind, and it was all because of her. One move, one second, one heartbeat, and his world crumbled apart like a warm cookie. Or: Lockwood realizes he's attracted to Lucy, which sets in motion a chain reaction of events as he and Lucy try to take the next step without actually talking about their feelings.",Explicit,not a series,5/25/2023,109,96,8,8,completed,multichapter(complete),5/24/2023,1/31/2023,1,113,114,active,1,5,21,"26,943"
