,fanfic_id,link,title,published,language,summary,warning,author_id
2437,48906745,https://archiveofourown.org/works/48906745,Stay,2023-07-27,English,"Lockwood couldn't help but smile at his team's banter. ""I can drop the source down to the furnaces tomorrow. Let’s all go home and get some rest."" He looked over at Lucy, and upon catching her eye, turned up his smile to his megawatt grin.He reached to grab her hand when two loud cracks echoed through the warehouse. He watched numbly as Lucy crumpled immediately to the floor. He turned his head toward the sound and saw Leopold Winkman standing ten meters away, holding a revolver. He saw Leopold’s thumb come up to pull down the hammer of the gun, readying it to fire again.",Graphic Depictions Of Violence,16869568
2438,48919639,https://archiveofourown.org/works/48919639,Curtain Call,2023-07-28,English,"AU Lucy meets Lockwood and George at a summer performing arts programme in London.  Lockwood is an actor, Lucy is a musician, George is a techie.  They have almost nothing in common but find themselves drawn to one another.  There will be stage combat and teens falling in love and Barnes is the band director who is so over all this teen drama.",No Archive Warnings Apply,18153325
2439,48962296,https://archiveofourown.org/works/48962296,The World Between the Lines,2023-07-29,English,"“On your own today?”“Yes.”There was a long pause, then, “I heard that Carlyle filed her paperwork for freelancing.”“Right. Yes, I suppose she must’ve done.”A canon-adjacent Black Winter story, set to the four Lockwood & Co. cases that Lucy eventually hears about during her time as a Freelancer.",Graphic Depictions Of Violence,16576195
2440,48940747,https://archiveofourown.org/works/48940747,Home Is Where the Heart Is,2023-07-29,English,"It's a quiet evening at 35 Portland Row and George Karim finds sanctuary in the kitchen, and in conversation with Lucy Carlyle, the newest member of Lockwood and Co whom George doesn't know what to think of. He misses his family, but he also loves this house full of misfit teenagers who fit together in the best ways - will he ever feel like he truly belongs anywhere?",No Archive Warnings Apply,14206944
2441,48940450,https://archiveofourown.org/works/48940450,Currents and Tidalwaves,2023-07-29,English,"Lockwood OceanQuest Research is the newest Ocean Research and Conservation company trying to dip their toes in the water. Things go sideways after hiring Lucy Carlyle, a former scuba diving instructor with a B.A. in Marine Biology, and accidentally uncovering what could possibly be the biggest conspiracy in their line of work: Project FITTES (the Foundation for the Integrity of Terrestrial and Tidal Ecosystems Society), the leading team of researchers in the depths of their field, might just be 'poisoning the waterhole' to keep their company afloat.Featuring: Biological Oceanographer George Karim, Environmental Marine Biologist Anthony Lockwood, Future Masters of Ichthyology Lucy Carlyle, and a cuttlefish in a tank named Skull. Eventual appearances of Conservation Manager Holly Munro, Project FITTES-turned-good Biotechnologist Quill Kipps, Captain Florence 'Flo' Bonnard, and Port Authority Deputy Harbor Master Montagu Barnes (along with a fun host of others).",No Archive Warnings Apply,1760866
2442,49286419,https://archiveofourown.org/works/49286419,In My Dreamland,2023-08-12,English,"He had no idea how long he was kept in solitary confinement when he first arrived at the Stalag Luft I. He supposed it was only a day or two, but the days felt stretched out, wrung out, until Lockwood was half-convinced he’d been left in there for at least a week. Or: Lockwood recalls his time in the POW camp.",Creator Chose Not To Use Archive Warnings,114024
2443,49320493,https://archiveofourown.org/works/49320493,Mysterious Love,2023-08-13,English,"Lucy and Lockwood make out after a job. That's mostly it, really.",No Archive Warnings Apply,17351638
2444,49274719,https://archiveofourown.org/works/49274719,Melancholy,2023-08-11,English,Lucy’s first time. Lockwood’s first time. And their first time together.,No Archive Warnings Apply,1159
2445,49274719,https://archiveofourown.org/works/49274719,Melancholy,2023-08-11,English,Lucy’s first time. Lockwood’s first time. And their first time together.,No Archive Warnings Apply,1159
2446,49274719,https://archiveofourown.org/works/49274719,Melancholy,2023-08-11,English,Lucy’s first time. Lockwood’s first time. And their first time together.,No Archive Warnings Apply,1159
2447,49329535,https://archiveofourown.org/works/49329535,Only Children,2023-08-13,English,"But it hadn’t been fifteen minutes when someone rang the bell outside. Thinking they must’ve forgotten something, Lockwood took his sweet time shuffling back to the door, but his sarcastic greeting died on his lips when he opened it.  “Mrs. Karim.”  Or, George’s mother briefly takes over 35 Portland Row.",No Archive Warnings Apply,3113862
2448,49280125,https://archiveofourown.org/works/49280125,What was I Made For?,2023-08-11,English,"5 Times Quill Kipps felt uncertain + 1 time he was certain.(spans through the books, so spoilers)Happy Birthday to my discord wife! <3 enjoy some angst with a happy ending",No Archive Warnings Apply,5599630
2449,49127728,https://archiveofourown.org/works/49127728,The Art of Making Oneself Understood,2023-08-05,English,"Anthony had thought for certain that if he could say some other things, something that wasn't those three simple words, they would at least come out! But they wouldn't.He had to say it. He knew very well (much as it made his heart sink) that this might be his only chance. He was going to do everything he could to make sure it wouldn't be, but only so much of that was in his control.But he'd tried before. Or at least, he'd started working up to it. A dozen times in the past few months, he'd readied himself, tried to steer the conversation in that direction, and then… Lucy would act like she didn't see it. Holly had more than once remarked in his presence that Lucy was shockingly oblivious, but maybe she was just good at acting it to avoid awkward conversations.-----------------In which the siege of Portland Row starts about 10 minutes later, affording Lockwood the time to make his feelings clear.If he can get the words out, that is.",No Archive Warnings Apply,5202485
2450,49039726,https://archiveofourown.org/works/49039726,feels like family.,2023-08-01,English,"'But strangely, it’s these nights that really mean something to her. They are quiet, full of unspoken sadness and guilt and grief and love. They are silent. Beautiful, somehow.'-portland row, and their nightly routine after a hard case.",Creator Chose Not To Use Archive Warnings,5388166
2451,49359079,https://archiveofourown.org/works/49359079,Not Just a Faucination,2023-08-14,English,"while I felt bad for frightening him, I appreciated his concern and good reflex. “My tap is broken.”Lockwood sighed quietly in relief and rested a hand on the banister. “Again?”I cocked my head to the side. “Yes, again. Maybe, someone didn’t fix it quite right the first time.” I called down to him.Lockwood scoffed. He wiped crumbs from his hands and grinned up at me. “Well, it’s not urgent is it? Mind if I finish my toast first?” Or, Lucy’s tap is broken and she gets Lockwood to fix it.",No Archive Warnings Apply,13655830
2452,49228732,https://archiveofourown.org/works/49228732,The Screaming Staircase,2023-08-09,English,the marauders in the lockwood and co-versebasically lily evans joining the order (run by mysterious James Potter and his best friend Sirius Black)*features the girls as well*,Creator Chose Not To Use Archive WarningsNo Archive Warnings Apply,15731506
2453,49125118,https://archiveofourown.org/works/49125118,pinky promise,2023-08-05,English,Lucy makes his tea and he makes her toast. That's just how it goes.love language: acts of service,No Archive Warnings Apply,9211749
2454,49104817,https://archiveofourown.org/works/49104817,"Everything Is Exactly The Same, Only Instead Of A Talking Skull, There Is A Wisecracking Goose",2023-08-04,English,"I feel like my title answers all the questions you might have about this plot.This is a gift for Kate/Barrons. She knows what she did to deserve this, and if that sounds ambiguously either friendly or threatening, you’ve got the gist of the vibe this work has.Basically, the Skull doesn’t exist in this AU. There’s a goose who makes wisecracks and hangs out with the squad, although he may not be an entirely reliable narrator.",No Archive Warnings Apply,7435018
