link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/44822773,burn them all,zipadeea,2023-02-06,2023-02-19,2/2,English,"4,877","1,118",85,171,"7,456",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, Quill Kipps, George Cubbins | George Karim, Penelope Fittes, Flo Bones","Hurt/Comfort, Angst, Angst with a Happy Ending, Kidnapping, Blood and Injury, i've just got a bad feeling about penelope fittes, Family, Friendship/Love, lucy and her issues being called an asset, I just love them, so i put them in terrible situations, bc i love them, Non-Consensual Drug Use","“If you’re amenable, I’d like to discuss the job offer again.”“Thank you again for the offer, Ms. Fittes, but I have no intention of leaving Lockwood and Co.”“Previously, I looked to offer you a job as an agent. In light of….recent discoveries,” Lucy feels a stone drop to the pit of her stomach, “It’s obvious you were meant for so much more than that. If anything, being an agent jeopardizes your immense value.”You’re our biggest asset, Lockwood seems to whisper in her ear, and Lucy freezes.***Penelope Fittes finds out.",Teen And Up Audiences,not a series,2,2,completed,2023-06-02,116.0,103.0,multichapter(complete),2023-05-20,2023-02-06,13.0,103.0,116.0,active,1,6,13,"4,877"
https://archiveofourown.org/works/44835193,How Could It Possibly Get Worse?,LesbianBowieStan05,2023-02-06,2023-02-10,4/4,English,"6,071",308,20,33,"4,911",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, Holly Munro, Quill Kipps, George Cubbins | George Karim","Injury, Head Injury, Serious Injuries, Hurt/Comfort, Fluff, Angst, Attempt at Humor, Anthony Lockwood Needs a Hug, Hurt Anthony Lockwood, Lucy Carlyle needs a hug, POV Alternating, Everyone Needs A Hug, Light Angst, Medical Inaccuracies, BAMF Lucy Carlyle, BAMF George Cubbins | George Karim","On a seemingly routine job, Lockwood gets seriously injured. Unable to reach help until the morning, they decide to carry on as usual while keeping an eye on Lockwood. However, the job turns out to be more difficult than originally thought but really, how could it possibly get worse?(Spoiler but, it gets worse)",Teen And Up Audiences,not a series,4,4,completed,2023-06-02,116.0,112.0,multichapter(complete),2023-04-03,2023-02-06,60.0,56.0,116.0,active,1,5,16,"6,071"
https://archiveofourown.org/works/44840008,My Heart Rose to it's Feet,croowbzy,2023-02-06,2023-02-06,1/1,English,"1,134",259,6,20,"2,630",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood","Fluff, Angst, Fluff and Angst, Dancing, Banter, First Kiss, Forehead Kisses, Dorks in Love, i love them, they're so cute and awkward, Trauma","Soft music echoed throughout the cozy kitchen, Lucy could’ve stayed there forever as he looked at her with magnificence and security, this was a rare thing in a life like hers the subtle but favorable moments of bliss and ignorance.",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,116.0,116.0,oneshot,2023-02-13,2023-02-06,109.0,7.0,116.0,inactive,1,2,11,"1,134"
https://archiveofourown.org/works/44835571,Before Somebody Dies,Pagestealer,2023-02-06,2023-02-06,1/1,English,"1,070",320,32,40,"2,639",No Archive Warnings Apply,General Audiences,"Anthony Lockwood, Montagu Barnes","Hurt Anthony Lockwood, Serious Injuries, Hurt/Comfort, Anthony Lockwood Needs a Hug, Barnes POV, protective Barnes, Injured Anthony Lockwood, DEPRAC, Hurt Lockwood, Injured Lockwood, I wish there was one set tag to use lol, dad!Barnes",Lockwood got ghost touched and didn’t tell anyone.That boy’s secrets will be the death of him.Alternate 1x02 scene,General Audiences,not a series,1,1,completed,2023-06-02,116.0,116.0,oneshot,2023-02-14,2023-02-06,108.0,8.0,116.0,inactive,1,2,12,"1,070"
https://archiveofourown.org/works/44830444,"darling, draw me in, drag me down (i'll thank you for it)",ali_summerset,2023-02-06,2023-02-06,1/1,English,"1,910",194,9,29,"2,497",No Archive Warnings Apply,Teen And Up Audiences,"Anthony Lockwood, Lucy Carlyle","Drabble, Introspection, Character Study, Stream of Consciousness, POV Second Person, Fluff and Angst, I once again have too many feels I channel by writing fic, Lockwood has the highest opinion of Lucy, and the worst opinion of himself","""You gave her a free pass just ‘cause you like the way she looks at you.""",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,116.0,116.0,oneshot,2023-02-06,2023-02-06,116.0,0.0,116.0,inactive,1,2,9,"1,910"
https://archiveofourown.org/works/44826466,Disintegrating,InsaneINTP,2023-02-06,2023-02-06,1/1,English,"1,165",150,4,16,"4,743",Underage,Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Sex, Smut, Semi-Public Sex, Blow Jobs, Groping, Penis In Vagina Sex, Moaning","George, Lockwood and Lucy have a movie night after another successful case, but George decides to retire early, much to the delight of the very eager couple.",Mature,not a series,1,1,completed,2023-06-02,116.0,116.0,oneshot,2023-02-06,2023-02-06,116.0,0.0,116.0,inactive,1,3,7,"1,165"
https://archiveofourown.org/works/44824879,Fleeting Touches,IndecisiveScribbler,2023-02-06,2023-02-06,1/1,English,"2,872","1,185",86,143,"7,870",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Pining, Hurt/Comfort, Fluff, minor disassociation, Fighting Visitors, Minor Injuries, (mental and physical lol), First Kiss, more show focused than book (but can be read for both), Translation to русский|Russian Available","The first time Lucy had touched his face – honestly, calmly, and with intent – he had flinched away.   Alternatively, three times Lucy touches Lockwood’s face (and one time she does more).",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,116.0,116.0,oneshot,2023-05-28,2017-05-13,5.0,2206.0,2211.0,active,1,3,10,"2,872"
https://archiveofourown.org/works/44820778,Degrees,Aedsu,2023-02-06,2023-02-06,1/1,English,"2,680",131,4,13,"1,491",Creator Chose Not To Use Archive Warnings,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim",,"If you had stopped to ask the time of night, or the temperature of a particularly ghoulish room, Lockwood was always kit-ready to tell you with precision.If only he were so precise in giving a solid read of himself.Or know small steps could be taken in slow degrees - with a high fever.Note: Need to make some small changes later.",General Audiences,not a series,1,1,completed,2023-06-02,116.0,116.0,oneshot,2023-03-18,2021-09-22,76.0,542.0,618.0,inactive,1,3,0,"2,680"
https://archiveofourown.org/works/44803643,The Forsaken Phantom,writerfan2013,2023-02-05,2023-05-06,12/22,English,"21,159",111,47,14,"1,936",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Quill Kipps, Anthony Lockwood, George Cubbins | George Karim, Kat Godwin","Romance, Ghosts, Kissing, Peril, Sarcasm, Hurt/Comfort, London, 35 Portland Row | Lockwood & Co. Headquarters, Post-Season/Series 01, Post-Season/Series AU, Quill Kipps POV, For Science!, Lucy Carlyle POV, Fake/Pretend Relationship, Fluff and Humor, Happy Ending, Mild Hurt/Comfort","The bone glass has been destroyed but Quill Kipps cannot feel any triumph. His talent is fading and he completely humiliated himself in front of the girl he loves. Life is looking bleak - but then Lucy Carlyle gives him reason to hope.Set after the end of Ep8 (TWS) and then veering off into an AU which I hope still stays true to the spirit of the books. Switches between Lucy and Kipps point of view.Much kissing, much yearning, a bit of angst, jealousy but no love triangle... and a very dangerous ghost.(This was a one-shot, so the first chapter stands on its own. -Sef)",Teen And Up Audiences,not a series,12,22,incomplete,2023-06-02,117.0,27.0,multichapter(updating),2023-05-06,2017-10-18,27.0,2026.0,2053.0,active,1,5,17,"21,159"
https://archiveofourown.org/works/44800979,Pressure Points,Princess0fMirkwood,2023-02-05,2023-04-10,6/?,English,"7,499",114,8,15,"1,828",Graphic Depictions Of Violence,Teen And Up Audiences,"Quill Kipps, Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Kat Godwin, Bobby Vernon, Ned Shaw, Montagu Barnes, The Skull (Lockwood & Co.), Flo Bones","Angst, Hurt/Comfort, Emotional Hurt/Comfort, Ghosts, Found Family, Self-Doubt, Barnes is a father, Quill Kipps needs a hug, Rivalry, Literally give him a hug, and medical attention, Kat Godwin Appreciation, Chaos, Lockwood & Co are so Chaotic, Like, They are","Quill Kipps hated Anthony Lockwood. That was a fact. He hated everything about Lockwood & Co and their unprofessionalism. They took cases from him and his team, acted recklessly, and worst of all, they seemed to care about him.As he lay bleeding out in a deep grave, no one but the people he believed to hate the most was there. Quill hoped the last person he would see as he let his sight finally die was definitely not Anthony Lockwood, but since there he stood, Quill hoped his eyes would open again.",Teen And Up Audiences,not a series,6,?,incomplete,2023-06-02,117.0,53.0,multichapter(updating),2023-04-10,2023-02-05,53.0,64.0,117.0,active,1,10,16,"7,499"
https://archiveofourown.org/works/44791513,Patients Portal,FuxkingGod,2023-02-05,2023-02-26,4/4,English,"6,451",306,14,37,"4,601",No Archive Warnings ApplyCreator Chose Not To Use Archive Warnings,General Audiences,"Anthony Lockwood, Holly Munro, Quill Kipps, George Cubbins | George Karim, Lucy Carlyle","Anthony Lockwood Needs a Hug, Hurt Anthony Lockwood, we need more of this, Torture, Aftermath of Torture, Panic Attacks, Anthony Lockwood has panic attacks, God someone help this kid, anthony lockwood trauma, Sick Anthony Lockwood, Hurt/Comfort, Lots of Hurt, Then lots of comfort, recovering is a liner guys, book spoilers?","When the team finally finds Lockwood after he has been missing for two weeks, hes bruised, hurt and exhausted.orA short story of helping Lockwood come back from being kidnappedor orWriting angtsy Lockwood cause there ain't enough of it.",General Audiences,not a series,4,4,completed,2023-06-02,117.0,96.0,multichapter(complete),2023-02-26,2023-02-05,96.0,21.0,117.0,inactive,1,5,15,"6,451"
https://archiveofourown.org/works/44793367,What Doesn't Kill Me Makes Me Want You More,ScienceFantasy93,2023-02-05,2023-02-18,8/8,English,"26,943","1,326",229,202,"24,746",Creator Chose Not To Use Archive Warnings,Explicit,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Holly Munro, Quill Kipps","Locklyle, Sexual Tension, Unresolved Sexual Tension, Lockwood is horny, But so is Lucy, Everyone else knows what's up, Angst, Pining, Masturbation, Fantasizing, Sometimes they have to fight a ghost, Sexual Situations, innuendos, george is sarcastic, Holly is not impressed, No Plot, Just Locklyle, Locklyle is the plot, very strong language, there'll be smut later on, kind of a slow burn but not really","It was all her fault.All her fault.He was losing his damn mind, and it was all because of her. One move, one second, one heartbeat, and his world crumbled apart like a warm cookie. Or: Lockwood realizes he's attracted to Lucy, which sets in motion a chain reaction of events as he and Lucy try to take the next step without actually talking about their feelings.",Explicit,not a series,8,8,completed,2023-06-02,117.0,104.0,multichapter(complete),2023-05-29,2023-01-31,4.0,118.0,122.0,active,1,5,21,"26,943"
https://archiveofourown.org/works/44815111,The Case,Lehninger,2023-02-05,2023-02-05,1/1,English,"1,692",69,4,7,692,Creator Chose Not To Use Archive Warnings,General Audiences,"Lucy Carlyle, Anthony Lockwood, Jessica Lockwood",,"The ghosts of the past aren't always made of ectoplasm. While cleaning out the storage room, Lucy and Lockwood stumble upon an old violin case - though there's a lot more to unpack than just the instrument.",General Audiences,not a series,1,1,completed,2023-06-02,117.0,117.0,oneshot,2023-02-05,2023-02-05,117.0,0.0,117.0,inactive,1,3,0,"1,692"
https://archiveofourown.org/works/44811289,Gold Rush,Goldenhour00,2023-02-05,2023-02-05,1/1,English,"1,597",215,2,6,"2,182",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, Penelope Fittes, Quill Kipps","minor angst? i think?, Based on a Taylor Swift Song, Song: gold rush (Taylor Swift), unrequited pining, Not Actually Unrequited Love, no beta reader we die like men, Lucy Carlyle deserves the world, POV Anthony Lockwood, Jealous Lockwood, How Do I Tag","But I don't like a gold rush, gold rushI don't like anticipating my face in a red flushI don't like that anyone would die to feel your touchEverybody wants youEverybody wonders what it would be like to love youWalk past, quick brushI don't like slow motion double vision in rose blushI don't like that falling feels like flying 'til the bone crushEverybody wants youBut I don't like a gold rush--------In which everyone sees how special Lucy is, especially Lockwood who's seen it from the start and just wished it didn’t make him so painfully jealous when others saw it too.",General Audiences,not a series,1,1,completed,2023-06-02,117.0,117.0,oneshot,2023-02-05,2023-02-05,117.0,0.0,117.0,inactive,1,4,10,"1,597"
https://archiveofourown.org/works/44807597,"З мене досить цих темних днів. Тож дивись, як я спалахну з іскри у полум'я.",FanfictionWorkshopUA,2023-02-05,2023-02-05,1/1,Українська,567,41,8,0,250,No Archive Warnings Apply,General Audiences,,"Drabble, Nightmares, Sharing a Bed, Translation, переклад","Люсі сниться кошмар, Локвуд заспокоює її.",General Audiences,not a series,1,1,completed,2023-06-02,117.0,117.0,oneshot,2023-03-28,2023-02-05,66.0,51.0,117.0,inactive,1,0,5,567
https://archiveofourown.org/works/44803706,Consequences,czenzo,2023-02-05,2023-02-05,1/1,English,"2,335",615,34,72,"5,181",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.), Holly Munro","Fluff and Humor, poor attempts to cover up a hickey, teenage idiots in love, brief skull sarcasm, Making Out, Tender Wound Dressing, minor show spoilers, No Book Spoilers, (if you don't count the skull)","After Lucy wakes up one morning to find a dark red lovebite blooming on her neck, she frantically looks for a way to cover it up – and eventually drags Lockwood into helping, too. After all, he is the one who left it there.",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,117.0,117.0,oneshot,2023-05-04,2022-03-10,29.0,420.0,449.0,active,1,5,9,"2,335"
